iter	Logloss
517	0.0001394913395
518	0.0001394913395
519	0.0001394913395
520	0.0001394913395
521	0.0001394913395
522	0.0001394913395
523	0.0001394913395
524	0.0001394913395
525	0.0001394913395
526	0.0001394913395
527	0.0001394913395
528	0.0001394913395
529	0.0001394913395
530	0.0001394913395
531	0.0001394913395
532	0.0001394913395
533	0.0001394913395
534	0.0001394913395
535	0.0001394913395
536	0.0001394913395
537	0.0001394913395
538	0.0001394913395
539	0.0001394913395
540	0.0001394913395
541	0.0001394913395
542	0.0001394913395
543	0.0001394913395
544	0.0001394913395
545	0.0001394913395
546	0.0001394913395
547	0.0001394913395
548	0.0001394913395
549	0.0001394913395
550	0.0001394913395
551	0.0001394913395
552	0.0001394913395
553	0.0001394913395
554	0.0001394913395
555	0.0001394913395
556	0.0001394913395
557	0.0001394913395
558	0.0001394913395
559	0.0001394913395
560	0.0001394913395
561	0.0001394913395
562	0.0001394913395
563	0.0001394913395
564	0.0001394913395
565	0.0001394913395
566	0.0001394913395
567	0.0001394913395
568	0.0001394913395
569	0.0001394913395
570	0.0001394913395
571	0.0001394913395
572	0.0001394913395
573	0.0001394913395
574	0.0001394913395
575	0.0001394913395
576	0.0001394913395
577	0.0001394913395
578	0.0001394913395
579	0.0001394913395
580	0.0001394913395
581	0.0001394913395
582	0.0001394913395
583	0.0001394913395
584	0.0001394913395
585	0.0001394913395
586	0.0001394913395
587	0.0001394913395
588	0.0001394913395
589	0.0001394913395
590	0.0001394913395
591	0.0001394913395
592	0.0001394913395
593	0.0001394913395
594	0.0001394913395
595	0.0001394913395
596	0.0001394913395
597	0.0001394913395
598	0.0001394913395
599	0.0001394913395
600	0.0001394913395
601	0.0001394913395
602	0.0001394913395
603	0.0001394913395
604	0.0001394913395
605	0.0001394913395
606	0.0001394913395
607	0.0001394913395
608	0.0001394913395
609	0.0001394913395
610	0.0001394913395
611	0.0001394913395
612	0.0001394913395
613	0.0001394913395
614	0.0001394913395
615	0.0001394913395
616	0.0001394913395
617	0.0001394913395
618	0.0001394913395
619	0.0001394913395
620	0.0001394913395
621	0.0001394913395
622	0.0001394913395
623	0.0001394913395
624	0.0001394913395
625	0.0001394913395
626	0.0001394913395
627	0.0001394913395
628	0.0001394913395
629	0.0001394913395
630	0.0001394913395
631	0.0001394913395
632	0.0001394913395
633	0.0001394913395
634	0.0001394913395
635	0.0001394913395
636	0.0001394913395
637	0.0001394913395
638	0.0001394913395
639	0.0001394913395
640	0.0001394913395
641	0.0001394913395
642	0.0001394913395
643	0.0001394913395
644	0.0001394913395
645	0.0001394913395
646	0.0001394913395
647	0.0001394913395
648	0.0001394913395
649	0.0001394913395
650	0.0001394913395
651	0.0001394913395
652	0.0001394913395
653	0.0001394913395
654	0.0001394913395
655	0.0001394913395
656	0.0001394913395
657	0.0001394913395
658	0.0001394913395
659	0.0001394913395
660	0.0001394913395
661	0.0001394913395
662	0.0001394913395
663	0.0001394913395
664	0.0001394913395
665	0.0001394913395
666	0.0001394913395
667	0.0001394913395
668	0.0001394913395
669	0.0001394913395
670	0.0001394913395
671	0.0001394913395
672	0.0001394913395
673	0.0001394913395
674	0.0001394913395
675	0.0001394913395
676	0.0001394913395
677	0.0001394913395
678	0.0001394913395
679	0.0001394913395
680	0.0001394913395
681	0.0001394913395
682	0.0001394913395
683	0.0001394913395
684	0.0001394913395
685	0.0001394913395
686	0.0001394913395
687	0.0001394913395
688	0.0001394913395
689	0.0001394913395
690	0.0001394913395
691	0.0001394913395
692	0.0001394913395
693	0.0001394913395
694	0.0001394913395
695	0.0001394913395
696	0.0001394913395
697	0.0001394913395
698	0.0001394913395
699	0.0001394913395
700	0.0001394913395
701	0.0001394913395
702	0.0001394913395
703	0.0001394913395
704	0.0001394913395
705	0.0001394913395
706	0.0001394913395
707	0.0001394913395
708	0.0001394913395
709	0.0001394913395
710	0.0001394913395
711	0.0001394913395
712	0.0001394913395
713	0.0001394913395
714	0.0001394913395
715	0.0001394913395
716	0.0001394913395
717	0.0001394913395
718	0.0001394913395
719	0.0001394913395
720	0.0001394913395
721	0.0001394913395
722	0.0001394913395
723	0.0001394913395
724	0.0001394913395
725	0.0001394913395
726	0.0001394913395
727	0.0001394913395
728	0.0001394913395
729	0.0001394913395
730	0.0001394913395
731	0.0001394913395
732	0.0001394913395
733	0.0001394913395
734	0.0001394913395
735	0.0001394913395
736	0.0001394913395
737	0.0001394913395
738	0.0001394913395
739	0.0001394913395
740	0.0001394913395
741	0.0001394913395
742	0.0001394913395
743	0.0001394913395
744	0.0001394913395
745	0.0001394913395
746	0.0001394913395
747	0.0001394913395
748	0.0001394913395
749	0.0001394913395
750	0.0001394913395
751	0.0001394913395
752	0.0001394913395
753	0.0001394913395
754	0.0001394913395
755	0.0001394913395
756	0.0001394913395
757	0.0001394913395
758	0.0001394913395
759	0.0001394913395
760	0.0001394913395
761	0.0001394913395
762	0.0001394913395
763	0.0001394913395
764	0.0001394913395
765	0.0001394913395
766	0.0001394913395
767	0.0001394913395
768	0.0001394913395
769	0.0001394913395
770	0.0001394913395
771	0.0001394913395
772	0.0001394913395
773	0.0001394913395
774	0.0001394913395
775	0.0001394913395
776	0.0001394913395
777	0.0001394913395
778	0.0001394913395
779	0.0001394913395
780	0.0001394913395
781	0.0001394913395
782	0.0001394913395
783	0.0001394913395
784	0.0001394913395
785	0.0001394913395
786	0.0001394913395
787	0.0001394913395
788	0.0001394913395
789	0.0001394913395
790	0.0001394913395
791	0.0001394913395
792	0.0001394913395
793	0.0001394913395
794	0.0001394913395
795	0.0001394913395
796	0.0001394913395
797	0.0001394913395
798	0.0001394913395
799	0.0001394913395
800	0.0001394913395
801	0.0001394913395
802	0.0001394913395
803	0.0001394913395
804	0.0001394913395
805	0.0001394913395
806	0.0001394913395
807	0.0001394913395
808	0.0001394913395
809	0.0001394913395
810	0.0001394913395
811	0.0001394913395
812	0.0001394913395
813	0.0001394913395
814	0.0001394913395
815	0.0001394913395
816	0.0001394913395
817	0.0001394913395
818	0.0001394913395
819	0.0001394913395
820	0.0001394913395
821	0.0001394913395
822	0.0001394913395
823	0.0001394913395
824	0.0001394913395
825	0.0001394913395
826	0.0001394913395
827	0.0001394913395
828	0.0001394913395
829	0.0001394913395
830	0.0001394913395
831	0.0001394913395
832	0.0001394913395
833	0.0001394913395
834	0.0001394913395
835	0.0001394913395
836	0.0001394913395
837	0.0001394913395
838	0.0001394913395
839	0.0001394913395
840	0.0001394913395
841	0.0001394913395
842	0.0001394913395
843	0.0001394913395
844	0.0001394913395
845	0.0001394913395
846	0.0001394913395
847	0.0001394913395
848	0.0001394913395
849	0.0001394913395
850	0.0001394913395
851	0.0001394913395
852	0.0001394913395
853	0.0001394913395
854	0.0001394913395
855	0.0001394913395
856	0.0001394913395
857	0.0001394913395
858	0.0001394913395
859	0.0001394913395
860	0.0001394913395
861	0.0001394913395
862	0.0001394913395
863	0.0001394913395
864	0.0001394913395
865	0.0001394913395
866	0.0001394913395
867	0.0001394913395
868	0.0001394913395
869	0.0001394913395
870	0.0001394913395
871	0.0001394913395
872	0.0001394913395
873	0.0001394913395
874	0.0001394913395
875	0.0001394913395
876	0.0001394913395
877	0.0001394913395
878	0.0001394913395
879	0.0001394913395
880	0.0001394913395
881	0.0001394913395
882	0.0001394913395
883	0.0001394913395
884	0.0001394913395
885	0.0001394913395
886	0.0001394913395
887	0.0001394913395
888	0.0001394913395
889	0.0001394913395
890	0.0001394913395
891	0.0001394913395
892	0.0001394913395
893	0.0001394913395
894	0.0001394913395
895	0.0001394913395
896	0.0001394913395
897	0.0001394913395
898	0.0001394913395
899	0.0001394913395
900	0.0001394913395
901	0.0001394913395
902	0.0001394913395
903	0.0001394913395
904	0.0001394913395
905	0.0001394913395
906	0.0001394913395
907	0.0001394913395
908	0.0001394913395
909	0.0001394913395
910	0.0001394913395
911	0.0001394913395
912	0.0001394913395
913	0.0001394913395
914	0.0001394913395
915	0.0001394913395
916	0.0001394913395
917	0.0001394913395
918	0.0001394913395
919	0.0001394913395
920	0.0001394913395
921	0.0001394913395
922	0.0001394913395
923	0.0001394913395
924	0.0001394913395
925	0.0001394913395
926	0.0001394913395
927	0.0001394913395
928	0.0001394913395
929	0.0001394913395
930	0.0001394913395
931	0.0001394913395
932	0.0001394913395
933	0.0001394913395
934	0.0001394913395
935	0.0001394913395
936	0.0001394913395
937	0.0001394913395
938	0.0001394913395
939	0.0001394913395
940	0.0001394913395
941	0.0001394913395
942	0.0001394913395
943	0.0001394913395
944	0.0001394913395
945	0.0001394913395
946	0.0001394913395
947	0.0001394913395
948	0.0001394913395
949	0.0001394913395
950	0.0001394913395
951	0.0001394913395
952	0.0001394913395
953	0.0001394913395
954	0.0001394913395
955	0.0001394913395
956	0.0001394913395
957	0.0001394913395
958	0.0001394913395
959	0.0001394913395
960	0.0001394913395
961	0.0001394913395
962	0.0001394913395
963	0.0001394913395
964	0.0001394913395
965	0.0001394913395
966	0.0001394913395
967	0.0001394913395
968	0.0001394913395
969	0.0001394913395
970	0.0001394913395
971	0.0001394913395
972	0.0001394913395
973	0.0001394913395
974	0.0001394913395
975	0.0001394913395
976	0.0001394913395
977	0.0001394913395
978	0.0001394913395
979	0.0001394913395
980	0.0001394913395
981	0.0001394913395
982	0.0001394913395
983	0.0001394913395
984	0.0001394913395
985	0.0001394913395
986	0.0001394913395
987	0.0001394913395
988	0.0001394913395
989	0.0001394913395
990	0.0001394913395
991	0.0001394913395
992	0.0001394913395
993	0.0001394913395
994	0.0001394913395
995	0.0001394913395
996	0.0001394913395
997	0.0001394913395
998	0.0001394913395
999	0.0001394913395
